date,country,state,city,temp_min_c,temp_max_c,temp_avg_c,rainfall_mm,humidity_percent,soil_moisture,flood,cyclone_storm,heatwave,landslide,wildfire,volcanic_eruption
22-05-2021,India,Tamil Nadu,Tirunelveli,28.17,41.95,31.73,10.97,65.81,0.26,0,0,0,0,0,0
02-10-2024,India,Tamil Nadu,Madurai,21.99,35.96,26.07,45.17,88.52,0.36,0,0,0,0,0,0
23-03-2020,India,Tamil Nadu,Tirunelveli,22.04,32.2,34.84,55.81,82.13,0.17,0,0,0,0,0,0
21-09-2022,India,Tamil Nadu,Tenkasi,20.22,44.9,27.75,71.07,47.75,0.32,0,0,0,0,0,0
09-04-2023,India,Tamil Nadu,Madurai,29.22,43.75,38.81,7.78,46.05,0.5,0,0,0,0,0,0
27-05-2025,India,Tamil Nadu,Tenkasi,27.84,34.11,31.02,41.33,64.56,0.17,0,0,0,0,0,0
10-03-2025,India,Tamil Nadu,Madurai,26.19,43.82,31.85,65.77,88.64,0.4,0,0,0,0,0,0
28-05-2024,India,Tamil Nadu,Tirunelveli,24.16,31.08,31.34,79.06,80.24,0.46,0,0,0,0,0,0
28-02-2021,India,Tamil Nadu,Tenkasi,28.69,36.26,29.9,59.68,80.88,0.29,0,0,1,0,0,0
23-10-2025,India,Tamil Nadu,Madurai,21.03,42.24,36.53,63.02,45.07,0.2,0,0,0,0,0,0
28-05-2021,India,Tamil Nadu,Madurai,28.92,35.78,35.38,13.48,67.04,0.47,0,0,0,0,0,0
11-04-2021,India,Tamil Nadu,Tirunelveli,20.7,43.04,31.84,46.3,87.23,0.23,0,1,0,0,0,0
10-03-2024,India,Tamil Nadu,Tenkasi,23.04,41.97,39.57,84.03,85.46,0.38,0,0,0,0,0,0
02-01-2021,India,Tamil Nadu,Thoothukudi,22.16,40.72,33.01,81.69,63.84,0.41,0,0,0,0,0,0
09-10-2020,India,Tamil Nadu,Thoothukudi,27.27,37.37,26.0,89.02,84.51,0.23,0,0,0,0,1,0
13-06-2023,India,Tamil Nadu,Madurai,23.79,39.63,33.57,52.45,72.24,0.32,0,0,1,0,0,0
28-02-2024,India,Tamil Nadu,Tenkasi,22.95,43.99,26.06,32.99,72.0,0.31,0,0,0,1,0,0
31-10-2022,India,Tamil Nadu,Madurai,23.83,39.03,31.75,67.59,49.18,0.26,0,0,1,0,0,0
03-05-2024,India,Tamil Nadu,Thoothukudi,22.13,34.1,28.02,29.74,45.5,0.25,0,0,0,0,0,0
29-01-2022,India,Tamil Nadu,Tirunelveli,24.11,34.77,33.73,93.8,54.22,0.28,0,0,0,0,0,0
16-06-2022,India,Tamil Nadu,Tirunelveli,26.05,42.91,38.83,1.27,58.48,0.2,0,0,1,0,0,0
06-05-2021,India,Tamil Nadu,Thoothukudi,21.48,34.55,28.7,80.12,67.29,0.22,0,0,0,0,0,0
09-01-2022,India,Tamil Nadu,Tenkasi,21.45,37.43,39.29,62.5,75.86,0.27,0,0,0,0,0,0
16-10-2021,India,Tamil Nadu,Tenkasi,22.05,36.92,31.92,81.08,81.23,0.4,0,0,0,0,0,0
05-06-2021,India,Tamil Nadu,Tenkasi,24.54,39.49,33.09,15.06,63.06,0.32,1,0,1,0,0,0
04-03-2020,India,Tamil Nadu,Tirunelveli,21.42,36.79,25.33,44.5,89.42,0.37,0,0,0,0,0,0
27-04-2021,India,Tamil Nadu,Tenkasi,24.59,38.82,32.71,83.02,51.57,0.25,0,0,0,0,0,0
28-08-2022,India,Tamil Nadu,Tirunelveli,26.2,42.85,32.75,23.17,40.72,0.36,0,0,0,1,0,0
14-08-2025,India,Tamil Nadu,Tenkasi,22.87,37.15,38.09,4.24,88.9,0.5,0,0,0,0,0,0
17-10-2022,India,Tamil Nadu,Thoothukudi,20.57,40.78,30.58,19.94,67.24,0.49,0,0,0,0,0,0
18-10-2021,India,Tamil Nadu,Tenkasi,28.59,34.52,39.11,28.11,86.34,0.49,0,1,0,0,0,0
11-10-2024,India,Tamil Nadu,Madurai,24.89,38.26,35.42,96.83,79.17,0.19,0,0,0,0,0,0
22-07-2020,India,Tamil Nadu,Madurai,23.27,38.5,30.96,7.4,58.14,0.26,0,0,0,0,0,0
09-05-2020,India,Tamil Nadu,Madurai,29.54,41.93,31.11,82.15,65.43,0.21,0,0,0,0,0,0
14-03-2024,India,Tamil Nadu,Tirunelveli,29.31,38.8,37.61,18.36,85.08,0.3,0,0,0,0,0,0
12-03-2021,India,Tamil Nadu,Tenkasi,22.36,33.99,39.92,23.55,51.96,0.37,0,0,0,0,0,0
30-10-2020,India,Tamil Nadu,Tenkasi,26.73,33.55,35.51,34.74,62.79,0.32,0,0,0,0,0,0
14-06-2023,India,Tamil Nadu,Tirunelveli,26.65,36.79,27.36,53.32,48.24,0.27,0,0,0,0,0,0
31-08-2022,India,Tamil Nadu,Tirunelveli,27.72,39.38,29.62,38.62,55.29,0.34,0,0,0,0,0,0
07-05-2023,India,Tamil Nadu,Madurai,23.9,37.74,32.6,75.45,49.46,0.48,0,0,0,0,0,0
20-03-2021,India,Tamil Nadu,Tirunelveli,28.84,41.5,25.51,82.74,78.72,0.37,0,1,0,0,0,0
09-09-2025,India,Tamil Nadu,Madurai,22.94,38.8,29.64,68.54,81.1,0.27,0,0,0,0,0,0
20-12-2020,India,Tamil Nadu,Madurai,28.11,42.47,29.95,59.26,46.95,0.29,1,0,1,0,1,0
17-07-2023,India,Tamil Nadu,Tenkasi,26.73,42.15,37.11,36.99,68.36,0.42,0,0,0,0,0,0
10-05-2025,India,Tamil Nadu,Thoothukudi,20.68,35.78,29.44,1.7,49.8,0.26,0,0,0,0,0,0
28-01-2025,India,Tamil Nadu,Madurai,22.59,40.32,29.61,37.52,76.27,0.29,0,0,0,1,0,0
10-06-2022,India,Tamil Nadu,Tirunelveli,26.57,38.67,39.82,69.11,86.58,0.15,0,0,0,0,0,0
02-01-2021,India,Tamil Nadu,Madurai,29.71,43.17,26.78,33.85,52.79,0.17,0,0,0,0,0,0
28-10-2022,India,Tamil Nadu,Tirunelveli,28.32,36.94,31.52,69.88,75.74,0.4,0,0,0,0,0,0
06-05-2025,India,Tamil Nadu,Tenkasi,25.76,40.52,32.22,25.52,56.32,0.13,0,0,0,0,0,0
18-09-2024,India,Tamil Nadu,Madurai,27.84,40.46,38.61,88.58,79.42,0.29,0,0,0,0,0,0
03-10-2024,India,Tamil Nadu,Tenkasi,24.57,39.3,28.59,43.44,50.51,0.45,0,0,0,0,0,0
12-01-2023,India,Tamil Nadu,Tenkasi,25.34,34.33,34.87,27.52,81.01,0.22,1,0,0,0,0,0
20-04-2021,India,Tamil Nadu,Tirunelveli,26.55,32.91,30.34,26.34,70.67,0.24,0,0,0,0,1,0
19-03-2025,India,Tamil Nadu,Madurai,28.13,41.16,38.14,11.89,78.02,0.36,0,1,0,0,0,0
28-09-2021,India,Tamil Nadu,Madurai,25.36,36.47,35.64,58.8,79.24,0.1,0,0,0,0,0,0
10-08-2020,India,Tamil Nadu,Madurai,22.04,36.3,29.84,72.05,74.97,0.23,0,0,0,0,0,0
03-05-2021,India,Tamil Nadu,Madurai,21.45,36.32,25.75,65.49,43.87,0.12,0,0,0,0,1,0
24-05-2024,India,Tamil Nadu,Madurai,23.75,35.79,27.92,51.22,61.94,0.21,0,0,0,0,0,0
31-10-2025,India,Tamil Nadu,Madurai,28.48,35.71,29.3,80.59,41.6,0.34,0,0,0,0,0,0
17-09-2020,India,Tamil Nadu,Thoothukudi,20.08,31.17,35.82,40.0,79.24,0.36,0,0,0,0,0,0
23-08-2024,India,Tamil Nadu,Tenkasi,26.45,44.76,38.18,59.09,84.7,0.15,0,0,0,0,0,0
30-01-2022,India,Tamil Nadu,Thoothukudi,26.53,31.93,30.67,92.43,70.85,0.34,0,0,0,0,0,0
29-01-2021,India,Tamil Nadu,Madurai,27.47,42.12,33.28,0.17,71.82,0.4,0,0,1,0,0,0
24-07-2025,India,Tamil Nadu,Thoothukudi,25.59,44.25,34.13,30.33,71.93,0.35,0,0,0,0,0,0
25-01-2025,India,Tamil Nadu,Madurai,22.75,37.98,26.0,42.5,46.29,0.12,1,0,0,0,0,0
29-12-2021,India,Tamil Nadu,Tenkasi,28.52,30.19,29.47,99.6,61.39,0.46,0,0,0,0,0,0
16-07-2021,India,Tamil Nadu,Tenkasi,21.56,33.45,32.4,80.1,57.7,0.33,0,0,0,0,0,0
28-09-2022,India,Tamil Nadu,Thoothukudi,20.91,41.65,27.84,72.57,62.06,0.43,0,0,0,0,0,0
07-12-2022,India,Tamil Nadu,Madurai,25.19,35.21,34.59,44.59,44.07,0.25,1,0,0,0,0,0
23-09-2022,India,Tamil Nadu,Tirunelveli,22.83,41.0,37.12,35.4,48.0,0.36,0,0,0,0,0,0
26-09-2024,India,Tamil Nadu,Thoothukudi,28.06,44.38,39.31,61.93,76.41,0.38,0,0,0,0,0,0
21-12-2025,India,Tamil Nadu,Madurai,29.2,36.77,27.84,58.48,49.82,0.42,0,0,0,0,0,0
09-01-2025,India,Tamil Nadu,Tenkasi,23.44,37.59,25.92,15.42,50.98,0.43,0,0,0,0,0,0
11-06-2022,India,Tamil Nadu,Tenkasi,25.22,40.89,28.92,93.48,60.53,0.21,0,0,0,0,0,0
26-05-2021,India,Tamil Nadu,Thoothukudi,24.05,34.04,27.98,50.43,73.46,0.46,0,0,0,0,0,0
09-08-2024,India,Tamil Nadu,Madurai,20.29,41.0,36.88,54.25,60.14,0.44,0,0,0,0,0,0
25-11-2022,India,Tamil Nadu,Thoothukudi,28.06,37.3,37.52,53.9,40.23,0.46,0,0,0,0,0,0
21-07-2024,India,Tamil Nadu,Tirunelveli,23.0,36.14,33.46,37.34,78.75,0.45,0,0,0,0,0,0
14-10-2024,India,Tamil Nadu,Tirunelveli,20.95,38.39,26.69,15.61,89.11,0.23,0,0,0,0,0,0
24-06-2025,India,Tamil Nadu,Madurai,28.16,33.96,37.44,70.12,89.49,0.47,0,0,0,0,0,0
27-12-2021,India,Tamil Nadu,Tirunelveli,20.48,44.5,26.89,4.44,55.48,0.34,0,0,0,0,0,0
21-12-2020,India,Tamil Nadu,Thoothukudi,20.59,41.31,25.68,93.16,45.43,0.12,0,0,0,0,0,0
28-11-2021,India,Tamil Nadu,Tenkasi,29.16,43.07,31.39,23.17,53.63,0.19,0,0,0,0,0,0
09-09-2025,India,Tamil Nadu,Madurai,27.57,41.9,35.43,3.21,69.48,0.24,0,0,0,0,0,0
02-08-2023,India,Tamil Nadu,Tirunelveli,28.28,36.03,37.43,72.37,86.04,0.23,0,0,0,0,0,0
03-01-2024,India,Tamil Nadu,Madurai,23.13,40.7,27.21,34.09,41.01,0.39,0,0,0,0,0,0
26-03-2020,India,Tamil Nadu,Tirunelveli,24.96,43.74,39.08,10.72,46.92,0.24,0,0,0,0,0,0
17-01-2020,India,Tamil Nadu,Madurai,29.81,39.77,35.74,19.52,78.44,0.13,0,0,0,0,0,0
27-11-2025,India,Tamil Nadu,Tenkasi,23.48,41.41,26.98,45.45,49.26,0.18,0,0,0,0,0,0
15-04-2024,India,Tamil Nadu,Tenkasi,29.79,40.17,38.52,13.54,81.5,0.21,0,0,1,0,0,0
09-04-2020,India,Tamil Nadu,Tenkasi,27.93,40.55,25.4,44.99,81.46,0.4,0,0,0,0,0,0
28-04-2021,India,Tamil Nadu,Thoothukudi,28.63,30.75,38.51,69.63,87.03,0.2,0,0,0,0,0,0
04-04-2021,India,Tamil Nadu,Tenkasi,28.76,42.65,27.63,90.43,62.04,0.39,0,0,0,0,0,0
03-02-2021,India,Tamil Nadu,Madurai,28.59,44.08,28.3,86.39,52.91,0.49,0,0,0,0,0,0
18-05-2021,India,Tamil Nadu,Thoothukudi,22.23,44.54,34.54,69.25,50.89,0.46,0,0,1,0,0,0
08-05-2022,India,Tamil Nadu,Thoothukudi,28.66,38.76,30.49,65.26,55.28,0.2,0,0,0,0,0,0
28-08-2020,India,Tamil Nadu,Thoothukudi,28.06,35.32,37.18,92.29,87.35,0.37,0,0,0,0,0,0
09-01-2021,India,Tamil Nadu,Madurai,24.65,39.91,25.36,24.99,61.81,0.35,0,0,0,0,0,0
06-09-2025,India,Tamil Nadu,Thoothukudi,22.93,41.93,31.03,66.53,86.72,0.11,0,0,0,0,0,0
15-03-2021,India,Tamil Nadu,Madurai,21.92,36.37,37.51,47.97,69.32,0.45,0,0,0,0,0,0
10-11-2024,India,Tamil Nadu,Tenkasi,29.83,33.35,26.0,27.09,59.89,0.28,0,0,0,0,0,0
20-08-2022,India,Tamil Nadu,Tirunelveli,25.04,30.89,30.89,89.68,52.07,0.38,0,0,0,0,0,0
22-10-2022,India,Tamil Nadu,Thoothukudi,29.0,41.85,27.91,73.34,65.09,0.4,0,0,0,0,0,0
01-05-2023,India,Tamil Nadu,Tirunelveli,28.95,36.8,31.84,51.52,65.98,0.48,0,0,0,0,0,0
27-07-2024,India,Tamil Nadu,Madurai,25.15,43.64,28.82,61.67,65.16,0.47,0,0,0,0,0,0
27-05-2021,India,Tamil Nadu,Madurai,27.31,34.72,29.49,30.91,44.9,0.12,0,0,0,0,0,0
19-11-2024,India,Tamil Nadu,Tirunelveli,21.45,38.45,39.56,34.5,77.09,0.45,0,1,0,0,0,0
08-05-2021,India,Tamil Nadu,Tenkasi,25.64,32.64,39.85,42.18,44.85,0.15,0,1,0,0,0,0
11-11-2021,India,Tamil Nadu,Tirunelveli,25.0,40.46,30.51,86.39,41.46,0.28,0,0,0,0,0,0
16-03-2023,India,Tamil Nadu,Tenkasi,29.83,37.99,28.02,44.44,89.02,0.25,1,0,0,0,0,0
27-12-2022,India,Tamil Nadu,Madurai,20.77,44.0,33.95,93.11,71.59,0.27,0,0,0,0,0,0
30-03-2025,India,Tamil Nadu,Tenkasi,28.81,41.51,32.01,58.69,81.9,0.32,0,0,0,0,0,0
13-04-2021,India,Tamil Nadu,Thoothukudi,29.05,42.6,25.15,86.94,41.26,0.28,0,0,1,0,0,0
03-09-2021,India,Tamil Nadu,Tenkasi,28.51,44.39,27.66,53.13,42.18,0.3,0,0,0,0,0,0
30-01-2024,India,Tamil Nadu,Tirunelveli,26.38,32.45,29.26,78.18,63.02,0.5,0,0,0,0,0,0
05-11-2022,India,Tamil Nadu,Tenkasi,23.82,32.64,35.84,70.77,50.03,0.16,0,0,0,0,0,0
25-05-2024,India,Tamil Nadu,Tirunelveli,27.14,43.06,27.74,68.64,57.63,0.49,0,0,0,0,0,0
01-05-2024,India,Tamil Nadu,Thoothukudi,27.32,36.91,35.15,53.82,71.49,0.34,0,0,0,0,0,0
07-11-2023,India,Tamil Nadu,Tirunelveli,23.67,32.44,28.77,21.47,76.58,0.29,0,0,0,1,0,0
12-02-2025,India,Tamil Nadu,Tenkasi,25.08,44.02,37.47,99.18,71.15,0.41,0,0,0,0,0,0
17-12-2023,India,Tamil Nadu,Tenkasi,23.72,35.8,38.27,85.38,69.94,0.21,0,0,0,0,0,0
11-06-2025,India,Tamil Nadu,Thoothukudi,26.61,34.79,31.47,5.24,89.63,0.3,0,0,0,0,0,0
01-12-2021,India,Tamil Nadu,Tenkasi,26.58,41.49,33.59,89.27,53.85,0.2,0,0,0,0,0,0
09-06-2024,India,Tamil Nadu,Tirunelveli,20.03,34.22,38.71,90.15,65.94,0.32,0,0,0,0,0,0
25-11-2020,India,Tamil Nadu,Tenkasi,21.04,37.79,33.66,74.25,51.74,0.22,0,1,0,1,0,0
18-09-2023,India,Tamil Nadu,Tirunelveli,20.9,34.51,25.87,37.15,89.06,0.14,0,0,0,0,0,0
14-12-2025,India,Tamil Nadu,Tirunelveli,27.71,31.6,28.45,0.85,88.42,0.34,0,0,0,0,0,0
17-11-2020,India,Tamil Nadu,Thoothukudi,24.2,35.35,35.51,60.74,40.99,0.18,0,0,0,0,0,0
08-05-2020,India,Tamil Nadu,Thoothukudi,22.36,39.34,26.73,12.72,43.59,0.38,0,0,0,0,0,0
21-07-2022,India,Tamil Nadu,Thoothukudi,22.81,43.1,37.97,53.39,40.95,0.19,0,0,0,0,0,0
22-02-2021,India,Tamil Nadu,Tirunelveli,24.69,42.44,36.72,67.14,62.26,0.21,0,0,0,0,0,0
10-11-2022,India,Tamil Nadu,Madurai,21.83,43.67,28.12,37.37,62.0,0.47,0,0,0,0,0,0
28-01-2025,India,Tamil Nadu,Madurai,27.57,41.92,31.6,74.81,82.0,0.47,0,0,0,0,0,0
11-07-2020,India,Tamil Nadu,Thoothukudi,20.1,42.88,33.4,38.32,60.49,0.29,0,0,0,0,0,0
01-03-2025,India,Tamil Nadu,Tirunelveli,22.59,37.07,33.97,71.26,48.33,0.43,0,0,0,0,0,0
15-01-2022,India,Tamil Nadu,Tenkasi,22.8,31.29,27.87,60.24,49.83,0.17,0,0,0,0,0,0
25-09-2025,India,Tamil Nadu,Thoothukudi,23.38,30.65,38.57,51.56,73.55,0.13,0,0,0,0,0,0
26-09-2024,India,Tamil Nadu,Tenkasi,20.76,33.03,34.87,44.35,54.53,0.27,0,0,0,0,0,0
09-09-2024,India,Tamil Nadu,Madurai,26.31,44.12,36.93,55.71,50.73,0.28,0,0,1,0,0,0
20-02-2025,India,Tamil Nadu,Tenkasi,20.72,32.34,25.82,40.09,56.84,0.35,0,0,0,0,1,0
17-04-2025,India,Tamil Nadu,Madurai,29.39,34.67,32.69,10.88,43.55,0.27,0,0,0,0,0,0
24-11-2025,India,Tamil Nadu,Madurai,20.66,34.28,30.15,85.32,81.9,0.1,0,0,0,0,0,0
08-04-2023,India,Tamil Nadu,Madurai,22.19,35.13,28.1,93.0,40.47,0.33,0,0,0,0,0,0
13-11-2025,India,Tamil Nadu,Madurai,29.89,43.83,35.99,49.68,78.33,0.15,0,0,0,0,0,0
07-02-2021,India,Tamil Nadu,Thoothukudi,27.32,43.43,39.05,49.13,45.49,0.29,0,0,1,0,0,0
10-08-2020,India,Tamil Nadu,Tenkasi,22.15,32.61,30.34,87.65,61.9,0.33,0,0,0,0,0,0
20-07-2024,India,Tamil Nadu,Tirunelveli,22.74,39.99,27.2,67.46,41.79,0.34,0,0,1,0,0,0
06-08-2023,India,Tamil Nadu,Madurai,26.17,39.01,37.9,0.33,49.5,0.19,0,0,0,0,0,0
23-04-2022,India,Tamil Nadu,Tenkasi,29.49,38.08,38.95,72.52,53.23,0.47,0,0,0,0,0,0
30-07-2021,India,Tamil Nadu,Thoothukudi,29.79,32.77,27.37,3.42,84.59,0.4,0,0,0,0,0,0
29-03-2024,India,Tamil Nadu,Thoothukudi,23.79,41.95,27.87,72.54,64.56,0.5,0,0,0,0,0,0
29-09-2024,India,Tamil Nadu,Madurai,24.92,34.05,32.37,94.96,54.45,0.5,0,0,0,0,0,0
25-04-2022,India,Tamil Nadu,Tenkasi,22.83,30.34,27.43,34.95,88.58,0.47,0,0,0,0,0,0
05-05-2021,India,Tamil Nadu,Tenkasi,26.68,34.42,39.01,45.19,52.43,0.23,0,0,0,0,0,0
17-06-2025,India,Tamil Nadu,Madurai,21.89,40.37,29.94,32.62,53.47,0.28,0,0,0,0,0,0
11-01-2021,India,Tamil Nadu,Madurai,20.39,41.97,36.7,67.0,44.9,0.5,0,0,0,0,0,0
15-10-2023,India,Tamil Nadu,Tenkasi,25.7,43.18,29.24,62.34,48.23,0.24,0,0,0,0,0,0
09-09-2021,India,Tamil Nadu,Tirunelveli,23.53,32.26,36.93,8.08,49.47,0.38,0,0,0,0,0,0
09-06-2024,India,Tamil Nadu,Tenkasi,28.89,39.61,29.7,22.41,82.61,0.18,0,0,0,0,0,0
16-09-2021,India,Tamil Nadu,Tirunelveli,26.86,37.78,28.1,22.77,40.45,0.49,0,0,1,0,0,0
12-12-2022,India,Tamil Nadu,Tenkasi,27.57,32.56,33.44,84.94,40.98,0.15,0,0,0,0,0,0
27-01-2021,India,Tamil Nadu,Thoothukudi,29.06,40.43,28.69,36.1,77.04,0.42,0,0,0,0,0,0
29-04-2020,India,Tamil Nadu,Madurai,23.05,30.97,26.37,14.32,75.62,0.11,0,0,0,0,0,0
17-05-2023,India,Tamil Nadu,Thoothukudi,24.46,41.71,35.7,60.73,86.76,0.27,0,0,0,0,0,0
07-06-2023,India,Tamil Nadu,Tenkasi,21.64,35.16,35.0,93.77,43.77,0.31,0,0,0,0,0,0
01-07-2024,India,Tamil Nadu,Thoothukudi,27.13,36.7,29.25,52.34,58.98,0.19,0,0,0,0,0,0
17-05-2025,India,Tamil Nadu,Tirunelveli,23.29,41.22,37.26,76.82,59.49,0.48,0,0,0,0,0,0
20-11-2021,India,Tamil Nadu,Tenkasi,21.61,36.22,31.08,35.6,68.12,0.5,0,0,0,0,0,0
30-10-2020,India,Tamil Nadu,Tirunelveli,29.53,35.13,34.6,95.94,79.9,0.38,1,0,0,0,0,0
15-06-2025,India,Tamil Nadu,Madurai,20.34,34.69,27.49,13.87,56.87,0.42,0,0,0,0,0,0
31-08-2023,India,Tamil Nadu,Thoothukudi,22.51,44.84,35.04,28.61,74.05,0.37,0,0,0,0,0,0
24-06-2023,India,Tamil Nadu,Thoothukudi,20.26,38.86,35.6,85.41,87.31,0.47,0,0,0,0,0,0
01-10-2024,India,Tamil Nadu,Tenkasi,22.56,35.51,39.76,56.61,64.85,0.3,0,0,0,0,0,0
15-03-2023,India,Tamil Nadu,Madurai,25.55,43.94,35.7,99.3,85.48,0.3,0,0,0,0,0,0
07-08-2021,India,Tamil Nadu,Tirunelveli,25.65,34.66,34.12,36.6,49.73,0.37,0,0,0,0,0,0
28-04-2020,India,Tamil Nadu,Thoothukudi,20.9,31.39,35.39,21.4,86.74,0.31,0,0,0,0,0,0
25-12-2022,India,Tamil Nadu,Thoothukudi,24.28,31.11,32.94,64.73,53.78,0.42,0,0,0,0,0,0
08-01-2020,India,Tamil Nadu,Tirunelveli,27.45,30.72,25.69,81.09,61.71,0.24,0,0,0,0,1,0
21-01-2022,India,Tamil Nadu,Madurai,22.38,35.75,29.29,35.06,41.03,0.12,0,0,0,0,0,0
17-07-2023,India,Tamil Nadu,Tirunelveli,27.31,41.15,37.92,2.91,49.19,0.36,0,0,0,0,0,0
25-01-2024,India,Tamil Nadu,Madurai,20.06,32.74,32.11,27.57,83.72,0.16,0,0,0,0,0,0
19-08-2025,India,Tamil Nadu,Thoothukudi,27.97,36.7,29.86,73.91,70.72,0.41,0,0,0,0,0,0
03-05-2022,India,Tamil Nadu,Tirunelveli,24.44,35.52,36.03,60.35,72.68,0.18,0,0,0,0,0,0
24-05-2024,India,Tamil Nadu,Tirunelveli,29.98,31.51,37.32,11.88,73.5,0.36,0,0,0,0,0,0
16-04-2024,India,Tamil Nadu,Thoothukudi,27.15,30.79,34.96,5.67,41.41,0.16,0,0,0,0,0,0
21-05-2021,India,Tamil Nadu,Madurai,20.86,34.56,39.21,9.77,44.73,0.13,1,0,0,0,1,0
13-12-2024,India,Tamil Nadu,Madurai,25.98,34.19,36.38,19.68,79.35,0.19,0,0,0,0,0,0
29-09-2023,India,Tamil Nadu,Thoothukudi,26.8,41.11,31.03,9.7,69.22,0.23,0,0,0,0,0,0
01-02-2022,India,Tamil Nadu,Madurai,23.07,43.38,31.59,29.2,47.77,0.37,0,0,0,0,0,0
02-10-2024,India,Tamil Nadu,Madurai,29.71,37.63,33.07,24.58,59.27,0.11,0,0,0,0,0,0
23-03-2025,India,Tamil Nadu,Tenkasi,29.43,40.59,28.93,50.39,63.33,0.42,0,0,0,0,0,0
09-11-2025,India,Tamil Nadu,Thoothukudi,22.98,42.79,31.3,99.06,47.6,0.29,0,0,0,0,1,0
04-04-2024,India,Tamil Nadu,Madurai,28.56,37.48,39.47,50.36,53.79,0.18,0,0,0,0,0,0
17-04-2020,India,Tamil Nadu,Thoothukudi,28.03,37.99,30.88,53.75,70.62,0.16,0,0,0,0,0,0
29-10-2020,India,Tamil Nadu,Madurai,28.94,33.09,31.24,31.16,79.37,0.12,0,0,1,0,0,0
26-01-2025,India,Tamil Nadu,Tirunelveli,21.68,31.87,36.96,49.58,71.56,0.23,0,0,0,0,0,0
29-05-2025,India,Tamil Nadu,Madurai,27.83,42.25,25.69,70.91,76.01,0.19,0,0,0,0,0,0
24-01-2023,India,Tamil Nadu,Tenkasi,21.76,41.88,25.9,88.32,73.71,0.25,0,0,0,0,0,0
19-06-2022,India,Tamil Nadu,Tirunelveli,23.39,31.34,38.67,38.73,57.42,0.18,0,0,0,0,0,0
04-11-2024,India,Tamil Nadu,Madurai,24.97,38.61,30.59,71.4,73.69,0.33,0,0,0,0,1,0
05-07-2022,India,Tamil Nadu,Tenkasi,23.37,43.89,38.47,86.52,55.42,0.44,0,0,0,0,0,0
10-08-2021,India,Tamil Nadu,Tirunelveli,25.27,40.44,32.64,41.7,89.74,0.16,0,0,0,0,0,0
11-04-2025,India,Tamil Nadu,Thoothukudi,26.79,44.81,25.04,51.0,86.19,0.45,0,0,0,0,0,0
17-06-2024,India,Tamil Nadu,Tenkasi,29.45,44.64,38.41,20.41,49.73,0.35,0,0,0,0,0,0
23-08-2022,India,Tamil Nadu,Tenkasi,23.82,38.41,37.79,53.2,88.41,0.42,1,0,0,0,0,0
07-01-2023,India,Tamil Nadu,Madurai,25.42,41.49,30.9,44.0,66.75,0.26,0,0,0,0,0,0
19-08-2022,India,Tamil Nadu,Madurai,22.45,32.29,27.7,80.29,68.98,0.48,0,0,1,0,0,0
22-08-2022,India,Tamil Nadu,Tenkasi,28.21,31.3,39.13,99.99,84.32,0.4,0,0,0,0,0,0
08-12-2025,India,Tamil Nadu,Tirunelveli,23.24,42.21,31.4,31.17,61.65,0.11,0,0,0,0,1,0
26-06-2024,India,Tamil Nadu,Tenkasi,22.91,36.4,28.88,3.18,82.1,0.22,0,0,0,0,0,0
25-03-2020,India,Tamil Nadu,Tenkasi,28.37,44.44,26.29,0.84,67.42,0.21,0,0,0,0,0,0
15-07-2024,India,Tamil Nadu,Madurai,20.74,42.55,29.87,35.29,48.99,0.43,0,0,1,0,0,0
29-07-2022,India,Tamil Nadu,Tirunelveli,25.39,32.57,31.09,43.52,89.13,0.44,0,0,0,0,0,0
13-07-2025,India,Tamil Nadu,Tirunelveli,25.83,32.63,30.11,31.78,53.07,0.24,0,0,0,0,0,0
28-11-2024,India,Tamil Nadu,Madurai,23.46,30.86,38.96,6.58,77.06,0.25,0,0,0,0,0,0
23-05-2022,India,Tamil Nadu,Madurai,20.17,43.25,33.82,4.51,51.99,0.34,0,0,1,0,0,0
19-07-2020,India,Tamil Nadu,Tirunelveli,24.59,40.7,28.36,10.98,78.09,0.48,0,0,0,0,0,0
19-02-2022,India,Tamil Nadu,Tenkasi,24.8,31.22,36.48,39.16,75.53,0.33,0,0,0,0,0,0
22-11-2025,India,Tamil Nadu,Tenkasi,22.3,37.68,38.67,51.22,47.87,0.35,0,0,0,0,0,0
18-03-2024,India,Tamil Nadu,Tenkasi,24.54,35.58,38.36,61.21,83.81,0.31,0,0,0,0,0,0
26-08-2025,India,Tamil Nadu,Madurai,23.89,34.59,27.03,25.08,74.11,0.25,0,0,0,0,0,0
14-09-2021,India,Tamil Nadu,Thoothukudi,24.32,38.59,27.73,25.66,50.98,0.13,0,1,0,0,0,0
29-05-2023,India,Tamil Nadu,Thoothukudi,29.5,42.86,36.91,95.16,51.54,0.35,0,0,1,0,0,0
15-08-2020,India,Tamil Nadu,Tirunelveli,24.16,35.91,29.61,85.58,68.4,0.14,0,0,0,0,0,0
02-12-2020,India,Tamil Nadu,Thoothukudi,21.21,34.52,36.7,52.54,87.83,0.29,0,0,1,0,0,0
25-06-2025,India,Tamil Nadu,Tenkasi,23.98,40.17,29.72,56.85,70.64,0.38,0,0,1,0,0,0
04-01-2021,India,Tamil Nadu,Tirunelveli,20.75,30.86,26.87,44.86,50.56,0.21,0,0,0,0,0,0
